Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number
8199,CA-2017-102736,2017-09-05,2017-09-09,Standard Class,LP-17095,Driscoll Solis,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552000000000003,3,0.2,5.4432,2017,September,9
8200,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,AF-10870,Hedda Castillo,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",10.429999999999996,5,0.8,-18.2525,2017,April,4
8201,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,AF-10870,Moana Talley,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,1,0.2,-18.196,2017,April,4
8202,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Fritz Webb,Corporate,United States,New York City,New York,10024,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0.0,16.7875,2015,November,11
8203,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Hamish Nielsen,Corporate,United States,New York City,New York,10024,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,2,0.0,142.9948,2015,November,11
8204,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Zane Juarez,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,4.728,2015,November,11
8205,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Harriet Roman,Corporate,United States,New York City,New York,10024,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,4,0.0,2229.024,2015,November,11
8206,CA-2015-114811,2015-11-08,2015-11-08,Same Day,KD-16495,Chelsea Marks,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528,2015,November,11
8207,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,Garth Walker,Consumer,United States,Daytona Beach,Florida,32114,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,1,0.45,-76.6062,2015,April,4
8208,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,SA-20830,Scott Ellison,Consumer,United States,Daytona Beach,Florida,32114,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,1,0.2,0.4263999999999998,2015,April,4
8209,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,BG-11035,Jasper Massey,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.7640000000001,6,0.7,-913.1759999999999,2015,September,9
8210,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,BG-11035,Baker Foreman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,4,0.2,-58.873600000000025,2015,September,9
8211,CA-2017-128769,2017-09-07,2017-09-12,Standard Class,DM-12955,Gillian Pollard,Corporate,United States,Nashville,Tennessee,37211,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,2,0.2,7.1372000000000035,2017,September,9
8212,CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,Joelle Drake,Consumer,United States,Dallas,Texas,75220,Central,FUR-FU-10002030,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",44.46000000000001,5,0.6,-17.783999999999992,2016,November,11
8213,CA-2016-116337,2016-11-07,2016-11-12,Standard Class,MC-17845,Dominique Kelley,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,3,0.2,19.630499999999998,2016,November,11
8214,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Damian Carpenter,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",6.336000000000001,4,0.7,-4.646399999999998,2015,September,9
8215,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Patricia Pruitt,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,10.48,1,0.2,3.7989999999999995,2015,September,9
8216,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Abbot Holder,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.4690000000000003,1,0.7,-1.8106,2015,September,9
8217,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,ML-17395,Morgan Rowland,Corporate,United States,Murfreesboro,Tennessee,37130,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.2640000000000007,2,0.7,-2.2847999999999997,2015,September,9
8218,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Cairo Vaughan,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,3,0.2,0.8687999999999998,2014,October,10
8219,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Craig Reilly,Consumer,United States,Dallas,Texas,75217,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776000000000003,3,0.6,-19.065600000000007,2014,October,10
8220,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Melissa Padilla,Consumer,United States,Dallas,Texas,75217,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928000000000001,2,0.2,1.7247999999999997,2014,October,10
8221,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Oprah Forbes,Consumer,United States,Dallas,Texas,75217,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.7879999999999996,3,0.8,-3.0396,2014,October,10
8222,CA-2014-120775,2014-10-03,2014-10-07,Standard Class,RD-19930,Cooper Alston,Consumer,United States,Dallas,Texas,75217,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072000000000001,4,0.2,-3.7680000000000002,2014,October,10
8223,CA-2014-152905,2014-02-18,2014-02-24,Standard Class,AB-10015,Cade Oneal,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,2,0.2,-2.524800000000002,2014,February,2
8224,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,EA-14035,Lance Barrera,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6,0.0,83.64599999999999,2016,June,6
8225,CA-2016-104633,2016-06-12,2016-06-16,Standard Class,EA-14035,Josiah Petersen,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2,0.0,6.2208000000000006,2016,June,6
8226,CA-2017-104136,2017-11-01,2017-11-04,Second Class,SF-20065,Griffin Barrett,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,10,0.0,91.05599999999998,2017,November,11
8227,CA-2017-104136,2017-11-01,2017-11-04,Second Class,SF-20065,Anika Calderon,Consumer,United States,Everett,Massachusetts,2149,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,1,0.0,20.0851,2017,November,11
8228,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,Cherokee Macdonald,Home Office,United States,Troy,New York,12180,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,2,0.0,7.437600000000003,2016,April,4
8229,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,Charlotte Roth,Home Office,United States,Troy,New York,12180,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,2,0.0,8.0652,2016,April,4
8230,CA-2016-123050,2016-04-04,2016-04-08,Second Class,BC-11125,Samuel Young,Home Office,United States,Troy,New York,12180,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.787400000000005,2016,April,4
8231,CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,Charissa Koch,Consumer,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3,0.0,9.711899999999998,2016,June,6
8232,CA-2016-162355,2016-06-30,2016-07-02,Second Class,PF-19165,Rhona Wells,Consumer,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,7,0.0,291.37779999999987,2016,June,6
8233,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,SE-20110,Cedric Spears,Consumer,United States,San Jose,California,95123,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,42.3625,2014,September,9
8234,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,SE-20110,Tanek Dotson,Consumer,United States,San Jose,California,95123,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,2,0.0,0.40679999999999694,2014,September,9
8235,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Cassandra Buchanan,Consumer,United States,Jacksonville,Florida,32216,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.3280000000000003,2,0.2,0.4159999999999997,2017,May,5
8236,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Chelsea Maynard,Consumer,United States,Jacksonville,Florida,32216,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.2620000000001,4,0.45,-458.1468,2017,May,5
8237,CA-2017-102204,2017-05-01,2017-05-06,Standard Class,CJ-12010,Eagan Reilly,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,2017,May,5
8238,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Raymond Merritt,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2,0.2,-0.7748000000000006,2017,October,10
8239,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Levi Mccall,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",6.672000000000001,1,0.2,2.502,2017,October,10
8240,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Byron Wagner,Consumer,United States,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.4479999999999995,2,0.2,1.1119999999999999,2017,October,10
8241,CA-2017-103065,2017-10-20,2017-10-20,Same Day,PT-19090,Charissa Sharp,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.93600000000001,4,0.2,6.041199999999996,2017,October,10
8242,CA-2014-109855,2014-09-01,2014-09-05,Standard Class,LH-16900,Kamal English,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,2,0.2,8.3104,2014,September,9
8243,CA-2014-109855,2014-09-01,2014-09-05,Standard Class,LH-16900,Ivan Wood,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,3,0.0,57.12000000000002,2014,September,9
8244,CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,Cullen Holman,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,8,0.2,50.396000000000015,2014,August,8
8245,CA-2014-109897,2014-08-12,2014-08-16,Standard Class,BW-11200,Gary Lawrence,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.612800000000004,2014,August,8
8246,US-2014-143581,2014-08-19,2014-08-23,Standard Class,BS-11365,Kimberley Mosley,Corporate,United States,Columbus,Georgia,31907,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.90999999999997,3,0.0,10.347300000000004,2014,August,8
8247,CA-2015-129217,2015-05-10,2015-05-10,Same Day,DP-13390,Lilah Harmon,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.96999999999998,5,0.8,-191.619,2015,May,5
8248,CA-2015-129217,2015-05-10,2015-05-10,Same Day,DP-13390,Lenore Boone,Home Office,United States,Aurora,Illinois,60505,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,2,0.2,3.6784000000000017,2015,May,5
8249,CA-2016-133816,2016-05-10,2016-05-13,Second Class,CS-12400,Merritt Wyatt,Home Office,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.9879999999999,2,0.4,-123.9980000000001,2016,May,5
8250,CA-2015-140221,2015-03-05,2015-03-09,Second Class,MS-17365,Caryn Stevenson,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.211999999999998,2,0.8,-16.818000000000005,2015,March,3
8251,CA-2015-140221,2015-03-05,2015-03-09,Second Class,MS-17365,Kerry Reilly,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2,0.6,-1.8847999999999994,2015,March,3
8252,CA-2015-140221,2015-03-05,2015-03-09,Second Class,MS-17365,Meredith Odonnell,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.97999999999996,5,0.8,-470.548,2015,March,3
8253,CA-2015-140221,2015-03-05,2015-03-09,Second Class,MS-17365,Lani Maldonado,Consumer,United States,Chicago,Illinois,60653,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,2,0.2,6.0416000000000025,2015,March,3
8254,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Maryam Young,Consumer,United States,Seattle,Washington,98103,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1,0.0,89.99699999999999,2017,August,8
8255,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Eugenia Jennings,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,192.16,4,0.0,92.23679999999999,2017,August,8
8256,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Autumn Davidson,Consumer,United States,Seattle,Washington,98103,West,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,242.624,8,0.2,27.295199999999973,2017,August,8
8257,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Jonah Acevedo,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,0.0,11.684999999999999,2017,August,8
8258,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Montana Henson,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10000397,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95000000000002,5,0.0,12.246500000000005,2017,August,8
8259,CA-2017-152310,2017-08-12,2017-08-19,Standard Class,DK-12895,Sophia Cabrera,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,100.70400000000001,6,0.2,37.763999999999996,2017,August,8
8260,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,Madeline Valencia,Home Office,United States,Roseville,Michigan,48066,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,9,0.0,180.76590000000002,2016,June,6
8261,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,Elijah Workman,Home Office,United States,Roseville,Michigan,48066,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,1,0.0,3.769399999999999,2016,June,6
8262,CA-2016-118101,2016-06-26,2016-06-26,Same Day,SN-20560,Elliott Henry,Home Office,United States,Roseville,Michigan,48066,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,4,0.0,44.4704,2016,June,6
8263,CA-2016-100307,2016-12-15,2016-12-19,Standard Class,TC-21475,Belle Meyer,Home Office,United States,Fayetteville,Arkansas,72701,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,3,0.0,9.3312,2016,December,12
8264,CA-2015-138457,2015-09-13,2015-09-17,Standard Class,AM-10705,Benedict Morton,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092000000000002,4,0.7,-10.037199999999999,2015,September,9
8265,CA-2014-131800,2014-12-30,2015-01-04,Standard Class,AJ-10960,Lucius Page,Consumer,United States,New York City,New York,10035,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,3,0.0,30.734999999999992,2014,December,12
8266,CA-2014-131800,2014-12-30,2015-01-04,Standard Class,AJ-10960,Aiko Talley,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,0.2,12.8499,2014,December,12
8267,CA-2014-118304,2014-04-29,2014-05-04,Standard Class,KH-16360,Beau Combs,Consumer,United States,Dover,Delaware,19901,East,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,19.98,2,0.0,5.194800000000001,2014,April,4
8268,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,LP-17095,Richard Baker,Consumer,United States,Aurora,Illinois,60505,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175,2017,January,1
8269,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,LP-17095,Hedy Torres,Consumer,United States,Aurora,Illinois,60505,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.680000000000003,4,0.2,2.7719999999999994,2017,January,1
8270,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,LP-17095,Montana Buckner,Consumer,United States,Aurora,Illinois,60505,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.1680000000001,4,0.2,250.39599999999984,2017,January,1
8271,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,LP-17095,Lillith Neal,Consumer,United States,Aurora,Illinois,60505,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,2,0.2,3.1535999999999995,2017,January,1
8272,CA-2016-169670,2016-12-25,2016-12-31,Standard Class,JE-15715,Phoebe Singleton,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,8,0.1,313.2623999999997,2016,December,12
8273,CA-2016-139549,2016-10-20,2016-10-25,Standard Class,MY-18295,Fritz Lawson,Corporate,United States,El Cajon,California,92020,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,4,0.2,4.839199999999991,2016,October,10
8274,CA-2015-104059,2015-06-13,2015-06-15,Second Class,FC-14245,Riley Daniel,Home Office,United States,Springfield,Ohio,45503,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.4240000000000004,1,0.2,0.2996000000000001,2015,June,6
8275,CA-2017-164112,2017-06-30,2017-07-04,Standard Class,ND-18460,Brendan Sexton,Corporate,United States,Mount Vernon,New York,10550,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,0.0,282.2092,2017,June,6
8276,CA-2015-143882,2015-06-26,2015-06-30,Standard Class,DB-13360,Reuben Patton,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056000000000004,9,0.2,15.6078,2015,June,6
8277,US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,Briar Whitney,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,3,0.7,-2.758799999999999,2016,February,2
8278,US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,Russell Barry,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86000000000001,2,0.7,-26.726000000000006,2016,February,2
8279,US-2016-139262,2016-02-21,2016-02-25,Standard Class,LC-16960,Robert Cline,Home Office,United States,Tampa,Florida,33614,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,3,0.2,32.434200000000004,2016,February,2
8280,CA-2017-146192,2017-04-22,2017-04-26,Standard Class,BD-11725,Lev Santana,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.0600000000001,3,0.0,87.7578,2017,April,4
8281,CA-2017-134810,2017-05-09,2017-05-10,First Class,MC-17605,Driscoll Zamora,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,3,0.2,22.0158,2017,May,5
8282,CA-2017-134810,2017-05-09,2017-05-10,First Class,MC-17605,Bradley Kennedy,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,3,0.2,25.87499999999997,2017,May,5
8283,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Brittany Decker,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,2,0.3,137.26399999999995,2015,December,12
8284,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Jamal Fletcher,Home Office,United States,Saint Charles,Illinois,60174,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.903999999999996,2,0.2,14.227200000000003,2015,December,12
8285,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Holly Alexander,Home Office,United States,Saint Charles,Illinois,60174,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,8,0.2,135.45599999999996,2015,December,12
8286,CA-2015-154284,2015-12-21,2015-12-26,Second Class,SZ-20035,Walter Randolph,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.75600000000001,3,0.6,-33.6414,2015,December,12
8287,CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,Armand Mccarty,Home Office,United States,Miami,Florida,33180,South,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,31.104000000000006,6,0.2,10.8864,2014,August,8
8288,CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,Hammett Estes,Home Office,United States,Miami,Florida,33180,South,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.196499999999995,2014,August,8
8289,CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,Tatiana Pratt,Home Office,United States,Miami,Florida,33180,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,158.928,7,0.2,41.718599999999995,2014,August,8
8290,CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,Molly Paul,Home Office,United States,Miami,Florida,33180,South,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,211.248,6,0.2,15.843599999999995,2014,August,8
8291,CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,Priscilla Gamble,Home Office,United States,Miami,Florida,33180,South,OFF-SU-10000432,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.5520000000000005,2,0.2,-1.0410000000000006,2014,August,8
8292,CA-2014-156244,2014-08-12,2014-08-16,Standard Class,DH-13675,Nicholas Mccarthy,Home Office,United States,Miami,Florida,33180,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,1,0.2,0.9963,2014,August,8
8293,CA-2015-106362,2015-12-11,2015-12-15,Standard Class,LC-16885,Gretchen Finch,Consumer,United States,Troy,Ohio,45373,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332000000000003,3,0.7,-7.576799999999999,2015,December,12
8294,US-2017-168802,2017-11-03,2017-11-07,Standard Class,JO-15145,Magee Haley,Corporate,United States,Seattle,Washington,98103,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368000000000002,4,0.2,5.9696,2017,November,11
8295,US-2017-146906,2017-03-13,2017-03-17,Standard Class,MT-17815,Stephen Brock,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,74.975,2017,March,3
8296,CA-2016-166380,2016-05-30,2016-06-03,Standard Class,EB-13750,Martha Wooten,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0.0,12.744,2016,May,5
8297,CA-2016-166380,2016-05-30,2016-06-03,Standard Class,EB-13750,Sawyer Mann,Corporate,United States,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,0.0,26.875200000000007,2016,May,5
8298,US-2015-158911,2015-07-05,2015-07-11,Standard Class,RS-19765,Summer Wiley,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928000000000001,2,0.2,0.7391999999999994,2015,July,7
